id,binsize,name,file_path,file_path_small,dataset_id,intervals_id
28234,1000,59c93b4f4901432ebb64ead274aa8472.npy,/code/temp/59c93b4f4901432ebb64ead274aa8472.npy,/code/temp/59c93b4f4901432ebb64ead274aa8472_small.npy,467,1567
31194,1000,26cabd2885db466b96749de156f7f4b1.npy,/code/temp/26cabd2885db466b96749de156f7f4b1.npy,/code/temp/26cabd2885db466b96749de156f7f4b1_small.npy,571,1567
31200,2000,47d7492d0bd24f0d987b57c8ac93447d.npy,/code/temp/47d7492d0bd24f0d987b57c8ac93447d.npy,/code/temp/47d7492d0bd24f0d987b57c8ac93447d_small.npy,571,1567
31251,2000,75f6d9e82bab4153ab9e8050a1ac7f42.npy,/code/temp/75f6d9e82bab4153ab9e8050a1ac7f42.npy,/code/temp/75f6d9e82bab4153ab9e8050a1ac7f42_small.npy,573,1567
31256,1000,e3e466989ccd43189b448b9db99a1225.npy,/code/temp/e3e466989ccd43189b448b9db99a1225.npy,/code/temp/e3e466989ccd43189b448b9db99a1225_small.npy,573,1567
28163,10000,8c5c6ebf893b428db9fa48f3d93b82cc.npy,/code/temp/8c5c6ebf893b428db9fa48f3d93b82cc.npy,/code/temp/8c5c6ebf893b428db9fa48f3d93b82cc_small.npy,10,1568
28165,2000,eb85a3bdcdbf4ab4a21209648d5259cf.npy,/code/temp/eb85a3bdcdbf4ab4a21209648d5259cf.npy,/code/temp/eb85a3bdcdbf4ab4a21209648d5259cf_small.npy,10,1568
28167,5000,bb3cb35f702144c1a397d1e90a8f9b44.npy,/code/temp/bb3cb35f702144c1a397d1e90a8f9b44.npy,/code/temp/bb3cb35f702144c1a397d1e90a8f9b44_small.npy,10,1568
28172,10000,400a0cf818fa44a8b09adf86882672e2.npy,/code/temp/400a0cf818fa44a8b09adf86882672e2.npy,/code/temp/400a0cf818fa44a8b09adf86882672e2_small.npy,11,1568
28175,5000,bbb8fd99a37c4ad89f3c786f93b84ec9.npy,/code/temp/bbb8fd99a37c4ad89f3c786f93b84ec9.npy,/code/temp/bbb8fd99a37c4ad89f3c786f93b84ec9_small.npy,11,1568
28177,2000,490d76ff7f9d49ae94a3fb5543b473f9.npy,/code/temp/490d76ff7f9d49ae94a3fb5543b473f9.npy,/code/temp/490d76ff7f9d49ae94a3fb5543b473f9_small.npy,11,1568
28181,10000,6d53cbc7234048e4a099e5a1783a47e8.npy,/code/temp/6d53cbc7234048e4a099e5a1783a47e8.npy,/code/temp/6d53cbc7234048e4a099e5a1783a47e8_small.npy,18,1568
28184,10000,d344ec028ac640e2a794181b7158144a.npy,/code/temp/d344ec028ac640e2a794181b7158144a.npy,/code/temp/d344ec028ac640e2a794181b7158144a_small.npy,319,1568
28185,5000,06d38959c9464d6ba2fc678f55360388.npy,/code/temp/06d38959c9464d6ba2fc678f55360388.npy,/code/temp/06d38959c9464d6ba2fc678f55360388_small.npy,18,1568
28186,2000,e77ed167f1664f62b7c86cacc59108c9.npy,/code/temp/e77ed167f1664f62b7c86cacc59108c9.npy,/code/temp/e77ed167f1664f62b7c86cacc59108c9_small.npy,18,1568
28187,5000,645d124790d04ceca64abd76a03864f6.npy,/code/temp/645d124790d04ceca64abd76a03864f6.npy,/code/temp/645d124790d04ceca64abd76a03864f6_small.npy,319,1568
28190,10000,503bb4c49d5046cd94738a51f82df897.npy,/code/temp/503bb4c49d5046cd94738a51f82df897.npy,/code/temp/503bb4c49d5046cd94738a51f82df897_small.npy,163,1568
28191,10000,eb7d8ec101cd4c0a89558925b30f1ae1.npy,/code/temp/eb7d8ec101cd4c0a89558925b30f1ae1.npy,/code/temp/eb7d8ec101cd4c0a89558925b30f1ae1_small.npy,320,1568
28194,5000,f8396751127d432f9d1f2fea5b15dfb0.npy,/code/temp/f8396751127d432f9d1f2fea5b15dfb0.npy,/code/temp/f8396751127d432f9d1f2fea5b15dfb0_small.npy,163,1568
28196,2000,9f35fa0267394b10b6e0a3da0c07ee08.npy,/code/temp/9f35fa0267394b10b6e0a3da0c07ee08.npy,/code/temp/9f35fa0267394b10b6e0a3da0c07ee08_small.npy,163,1568
28197,5000,dfbdd5c2e31b4477883e2687bce926b7.npy,/code/temp/dfbdd5c2e31b4477883e2687bce926b7.npy,/code/temp/dfbdd5c2e31b4477883e2687bce926b7_small.npy,320,1568
28202,2000,80463249103e4e3b89326bf3625ce871.npy,/code/temp/80463249103e4e3b89326bf3625ce871.npy,/code/temp/80463249103e4e3b89326bf3625ce871_small.npy,319,1568
28204,10000,1a0c784cf2df47f793566d18bff3c784.npy,/code/temp/1a0c784cf2df47f793566d18bff3c784.npy,/code/temp/1a0c784cf2df47f793566d18bff3c784_small.npy,165,1568
28207,5000,5f335aec226c4e399fe1814bca2a5973.npy,/code/temp/5f335aec226c4e399fe1814bca2a5973.npy,/code/temp/5f335aec226c4e399fe1814bca2a5973_small.npy,165,1568
28208,2000,6c16b363f8e743b2bebf072dd879f013.npy,/code/temp/6c16b363f8e743b2bebf072dd879f013.npy,/code/temp/6c16b363f8e743b2bebf072dd879f013_small.npy,165,1568
28209,2000,cf7a1de2be3c4720a361fb5ba06253cc.npy,/code/temp/cf7a1de2be3c4720a361fb5ba06253cc.npy,/code/temp/cf7a1de2be3c4720a361fb5ba06253cc_small.npy,320,1568
28210,10000,ee6656992e0b445593d0fa1d431d2fae.npy,/code/temp/ee6656992e0b445593d0fa1d431d2fae.npy,/code/temp/ee6656992e0b445593d0fa1d431d2fae_small.npy,460,1568
28213,5000,c58d3bc359f94874971bd34d0ac98df8.npy,/code/temp/c58d3bc359f94874971bd34d0ac98df8.npy,/code/temp/c58d3bc359f94874971bd34d0ac98df8_small.npy,460,1568
28214,2000,0d83f9406a3e4afc8e568a6e8ea5ee94.npy,/code/temp/0d83f9406a3e4afc8e568a6e8ea5ee94.npy,/code/temp/0d83f9406a3e4afc8e568a6e8ea5ee94_small.npy,460,1568
28215,10000,3dae2c0c49dc45ecafca99a06b79f5fd.npy,/code/temp/3dae2c0c49dc45ecafca99a06b79f5fd.npy,/code/temp/3dae2c0c49dc45ecafca99a06b79f5fd_small.npy,461,1568
28217,10000,42c5478d1daf4862bcde5365f53b8910.npy,/code/temp/42c5478d1daf4862bcde5365f53b8910.npy,/code/temp/42c5478d1daf4862bcde5365f53b8910_small.npy,462,1568
28219,5000,c3ac8843bf1a4f6ca053f8f5e9ec6416.npy,/code/temp/c3ac8843bf1a4f6ca053f8f5e9ec6416.npy,/code/temp/c3ac8843bf1a4f6ca053f8f5e9ec6416_small.npy,461,1568
28220,2000,de1bb25d3d654fa0b39cf517ca533454.npy,/code/temp/de1bb25d3d654fa0b39cf517ca533454.npy,/code/temp/de1bb25d3d654fa0b39cf517ca533454_small.npy,461,1568
28222,10000,538732c5888d4ee4a29e410addfdc6fa.npy,/code/temp/538732c5888d4ee4a29e410addfdc6fa.npy,/code/temp/538732c5888d4ee4a29e410addfdc6fa_small.npy,466,1568
28223,5000,57ab67dc05024313a16dc0d185162a18.npy,/code/temp/57ab67dc05024313a16dc0d185162a18.npy,/code/temp/57ab67dc05024313a16dc0d185162a18_small.npy,462,1568
28224,2000,e3e5b2c5ef5d49deae7bb193cb2de74d.npy,/code/temp/e3e5b2c5ef5d49deae7bb193cb2de74d.npy,/code/temp/e3e5b2c5ef5d49deae7bb193cb2de74d_small.npy,462,1568
28226,10000,b76b200e7dfb4a56b18efd0c9183510d.npy,/code/temp/b76b200e7dfb4a56b18efd0c9183510d.npy,/code/temp/b76b200e7dfb4a56b18efd0c9183510d_small.npy,467,1568
28228,5000,14931e083d054a30adaa3745b00f913f.npy,/code/temp/14931e083d054a30adaa3745b00f913f.npy,/code/temp/14931e083d054a30adaa3745b00f913f_small.npy,466,1568
28229,2000,102860b176674d8a836f93e445ee30dd.npy,/code/temp/102860b176674d8a836f93e445ee30dd.npy,/code/temp/102860b176674d8a836f93e445ee30dd_small.npy,466,1568
28230,5000,a1973ca22a7e4c91b45a3d53c6df6872.npy,/code/temp/a1973ca22a7e4c91b45a3d53c6df6872.npy,/code/temp/a1973ca22a7e4c91b45a3d53c6df6872_small.npy,467,1568
28232,2000,379429f31774470b98c6a9439b6e04ca.npy,/code/temp/379429f31774470b98c6a9439b6e04ca.npy,/code/temp/379429f31774470b98c6a9439b6e04ca_small.npy,467,1568
31196,10000,616969bf677a434782889c7fdfc0ccbf.npy,/code/temp/616969bf677a434782889c7fdfc0ccbf.npy,/code/temp/616969bf677a434782889c7fdfc0ccbf_small.npy,571,1568
31197,5000,de497f8ad08b41698df327e0b655954a.npy,/code/temp/de497f8ad08b41698df327e0b655954a.npy,/code/temp/de497f8ad08b41698df327e0b655954a_small.npy,571,1568
31202,2000,45c99363f53f4d1587b0e8b485f8219a.npy,/code/temp/45c99363f53f4d1587b0e8b485f8219a.npy,/code/temp/45c99363f53f4d1587b0e8b485f8219a_small.npy,571,1568
31249,10000,2058c9ff984641a6a8f79a33627d640f.npy,/code/temp/2058c9ff984641a6a8f79a33627d640f.npy,/code/temp/2058c9ff984641a6a8f79a33627d640f_small.npy,573,1568
31252,5000,00feddb0ae5748f2a0ef36596eb9233a.npy,/code/temp/00feddb0ae5748f2a0ef36596eb9233a.npy,/code/temp/00feddb0ae5748f2a0ef36596eb9233a_small.npy,573,1568
31254,2000,434ec2bd129244e991ba4d3ad56e3d0b.npy,/code/temp/434ec2bd129244e991ba4d3ad56e3d0b.npy,/code/temp/434ec2bd129244e991ba4d3ad56e3d0b_small.npy,573,1568
28238,5000,12eaac61cac34d0cb158e5557a4a4e99.npy,/code/temp/12eaac61cac34d0cb158e5557a4a4e99.npy,/code/temp/12eaac61cac34d0cb158e5557a4a4e99_small.npy,319,1569
28239,5000,e58d68060c9346adbabc58d8d9c2bf38.npy,/code/temp/e58d68060c9346adbabc58d8d9c2bf38.npy,/code/temp/e58d68060c9346adbabc58d8d9c2bf38_small.npy,320,1569
28240,5000,c5ce84c2b4dd4af6963ede7bd2a6e83f.npy,/code/temp/c5ce84c2b4dd4af6963ede7bd2a6e83f.npy,/code/temp/c5ce84c2b4dd4af6963ede7bd2a6e83f_small.npy,10,1569
28241,5000,bd0a0ed770d84fd0b9dfcf0b43f23946.npy,/code/temp/bd0a0ed770d84fd0b9dfcf0b43f23946.npy,/code/temp/bd0a0ed770d84fd0b9dfcf0b43f23946_small.npy,11,1569
28243,10000,8ec72c99abec492a859540fd42216aaa.npy,/code/temp/8ec72c99abec492a859540fd42216aaa.npy,/code/temp/8ec72c99abec492a859540fd42216aaa_small.npy,10,1569
28247,5000,e9dc54c75c0842f78547ce20e1bbc32e.npy,/code/temp/e9dc54c75c0842f78547ce20e1bbc32e.npy,/code/temp/e9dc54c75c0842f78547ce20e1bbc32e_small.npy,18,1569
28249,10000,7a9293f709a541479b1c6557a1458237.npy,/code/temp/7a9293f709a541479b1c6557a1458237.npy,/code/temp/7a9293f709a541479b1c6557a1458237_small.npy,11,1569
28251,10000,0ed4197f97274bebbc66d8c2e22cfe97.npy,/code/temp/0ed4197f97274bebbc66d8c2e22cfe97.npy,/code/temp/0ed4197f97274bebbc66d8c2e22cfe97_small.npy,319,1569
28252,10000,1f7dd79d494f4b628cae052ba766ddc1.npy,/code/temp/1f7dd79d494f4b628cae052ba766ddc1.npy,/code/temp/1f7dd79d494f4b628cae052ba766ddc1_small.npy,18,1569
28253,20000,a2eb5722c9c34ef8b3b97a2bfdc0c637.npy,/code/temp/a2eb5722c9c34ef8b3b97a2bfdc0c637.npy,/code/temp/a2eb5722c9c34ef8b3b97a2bfdc0c637_small.npy,319,1569
28254,5000,439f37f70bb44f5bbcb5b15a688d32dc.npy,/code/temp/439f37f70bb44f5bbcb5b15a688d32dc.npy,/code/temp/439f37f70bb44f5bbcb5b15a688d32dc_small.npy,163,1569
28255,10000,1477b4670297496898d5da1cde66049c.npy,/code/temp/1477b4670297496898d5da1cde66049c.npy,/code/temp/1477b4670297496898d5da1cde66049c_small.npy,320,1569
28256,10000,bc07b2343eba458199776d2d9a4314fa.npy,/code/temp/bc07b2343eba458199776d2d9a4314fa.npy,/code/temp/bc07b2343eba458199776d2d9a4314fa_small.npy,163,1569
28258,20000,48a46374234745ad83da0d6c274fef12.npy,/code/temp/48a46374234745ad83da0d6c274fef12.npy,/code/temp/48a46374234745ad83da0d6c274fef12_small.npy,10,1569
28259,20000,6619672621c2442fb38e56974aea2d1c.npy,/code/temp/6619672621c2442fb38e56974aea2d1c.npy,/code/temp/6619672621c2442fb38e56974aea2d1c_small.npy,320,1569
28260,20000,86a77b145696453fb4ef3155c9a32d6b.npy,/code/temp/86a77b145696453fb4ef3155c9a32d6b.npy,/code/temp/86a77b145696453fb4ef3155c9a32d6b_small.npy,11,1569
28263,20000,da98e533d233482eb620d507028ab3ce.npy,/code/temp/da98e533d233482eb620d507028ab3ce.npy,/code/temp/da98e533d233482eb620d507028ab3ce_small.npy,18,1569
28267,20000,6cc74c2ca8384aeb8c9d94ee2cb71e6b.npy,/code/temp/6cc74c2ca8384aeb8c9d94ee2cb71e6b.npy,/code/temp/6cc74c2ca8384aeb8c9d94ee2cb71e6b_small.npy,163,1569
28278,5000,ae3ada2c4f9043bb96c656336ce19e74.npy,/code/temp/ae3ada2c4f9043bb96c656336ce19e74.npy,/code/temp/ae3ada2c4f9043bb96c656336ce19e74_small.npy,165,1569
28279,10000,d497dce70c2c471693c4a3b700ad4fbc.npy,/code/temp/d497dce70c2c471693c4a3b700ad4fbc.npy,/code/temp/d497dce70c2c471693c4a3b700ad4fbc_small.npy,165,1569
28283,10000,6489fa253c1b41d3b5a5af9633eeaa16.npy,/code/temp/6489fa253c1b41d3b5a5af9633eeaa16.npy,/code/temp/6489fa253c1b41d3b5a5af9633eeaa16_small.npy,460,1569
28284,5000,572f5ef98bc8425591d246b19a8a24f3.npy,/code/temp/572f5ef98bc8425591d246b19a8a24f3.npy,/code/temp/572f5ef98bc8425591d246b19a8a24f3_small.npy,460,1569
28286,10000,712e592b6dfd490899198e2e78c4fa12.npy,/code/temp/712e592b6dfd490899198e2e78c4fa12.npy,/code/temp/712e592b6dfd490899198e2e78c4fa12_small.npy,461,1569
28288,5000,6ae9cf1e43284feba09eeb006c9a3e5e.npy,/code/temp/6ae9cf1e43284feba09eeb006c9a3e5e.npy,/code/temp/6ae9cf1e43284feba09eeb006c9a3e5e_small.npy,461,1569
28289,20000,c3a8d80dd15240a28549f4f29f362105.npy,/code/temp/c3a8d80dd15240a28549f4f29f362105.npy,/code/temp/c3a8d80dd15240a28549f4f29f362105_small.npy,165,1569
28290,10000,2efe7cd3f9db49b8ade9a729b7a21855.npy,/code/temp/2efe7cd3f9db49b8ade9a729b7a21855.npy,/code/temp/2efe7cd3f9db49b8ade9a729b7a21855_small.npy,462,1569
28292,20000,b0b90819e91e4d78a2a758f42c9aa052.npy,/code/temp/b0b90819e91e4d78a2a758f42c9aa052.npy,/code/temp/b0b90819e91e4d78a2a758f42c9aa052_small.npy,460,1569
28293,10000,54514c142da04b4fbdbe023df9b7c340.npy,/code/temp/54514c142da04b4fbdbe023df9b7c340.npy,/code/temp/54514c142da04b4fbdbe023df9b7c340_small.npy,466,1569
28295,5000,6dd784811e7941409dabadc94b490b75.npy,/code/temp/6dd784811e7941409dabadc94b490b75.npy,/code/temp/6dd784811e7941409dabadc94b490b75_small.npy,462,1569
28297,20000,353fa3b0366942248800dbd54244b4cf.npy,/code/temp/353fa3b0366942248800dbd54244b4cf.npy,/code/temp/353fa3b0366942248800dbd54244b4cf_small.npy,461,1569
28298,10000,659f8c0efa4a438fb66572c96675111c.npy,/code/temp/659f8c0efa4a438fb66572c96675111c.npy,/code/temp/659f8c0efa4a438fb66572c96675111c_small.npy,467,1569
28299,5000,db9fab23e03f4142aeb428f86c372f53.npy,/code/temp/db9fab23e03f4142aeb428f86c372f53.npy,/code/temp/db9fab23e03f4142aeb428f86c372f53_small.npy,466,1569
28300,20000,ff9d55c7a349465285eb53df4b282c42.npy,/code/temp/ff9d55c7a349465285eb53df4b282c42.npy,/code/temp/ff9d55c7a349465285eb53df4b282c42_small.npy,462,1569
28301,5000,65022798d4c54d66a53e2fcc6c5bbb77.npy,/code/temp/65022798d4c54d66a53e2fcc6c5bbb77.npy,/code/temp/65022798d4c54d66a53e2fcc6c5bbb77_small.npy,467,1569
28302,20000,eeaa049f83a64ce4877cee5352683080.npy,/code/temp/eeaa049f83a64ce4877cee5352683080.npy,/code/temp/eeaa049f83a64ce4877cee5352683080_small.npy,466,1569
28303,20000,79f4b9c2cd3c45b38134a2d2a77cb0cc.npy,/code/temp/79f4b9c2cd3c45b38134a2d2a77cb0cc.npy,/code/temp/79f4b9c2cd3c45b38134a2d2a77cb0cc_small.npy,467,1569
31203,5000,273327e660d5439c9e4cf47eced8c314.npy,/code/temp/273327e660d5439c9e4cf47eced8c314.npy,/code/temp/273327e660d5439c9e4cf47eced8c314_small.npy,571,1569
31207,20000,e3a1184282dc4566a810b0faa6c168fa.npy,/code/temp/e3a1184282dc4566a810b0faa6c168fa.npy,/code/temp/e3a1184282dc4566a810b0faa6c168fa_small.npy,571,1569
31208,10000,788046d415f4447dbe60e92ef6934c1f.npy,/code/temp/788046d415f4447dbe60e92ef6934c1f.npy,/code/temp/788046d415f4447dbe60e92ef6934c1f_small.npy,571,1569
31253,20000,3f379462fa6f45c88cf899a8e6540bf8.npy,/code/temp/3f379462fa6f45c88cf899a8e6540bf8.npy,/code/temp/3f379462fa6f45c88cf899a8e6540bf8_small.npy,573,1569
31255,10000,bb753af7acb047cab095f92632e008db.npy,/code/temp/bb753af7acb047cab095f92632e008db.npy,/code/temp/bb753af7acb047cab095f92632e008db_small.npy,573,1569
31258,5000,b474ea9df5584a8ba04f476c412f5395.npy,/code/temp/b474ea9df5584a8ba04f476c412f5395.npy,/code/temp/b474ea9df5584a8ba04f476c412f5395_small.npy,573,1569
28264,50000,12040884c43449b99f238e3756c32daa.npy,/code/temp/12040884c43449b99f238e3756c32daa.npy,/code/temp/12040884c43449b99f238e3756c32daa_small.npy,10,1570
28266,20000,2b3acb2adacb401bb05b57165d787863.npy,/code/temp/2b3acb2adacb401bb05b57165d787863.npy,/code/temp/2b3acb2adacb401bb05b57165d787863_small.npy,10,1570
28269,50000,59b3df7b2aa14646ab8b51ad85657fd4.npy,/code/temp/59b3df7b2aa14646ab8b51ad85657fd4.npy,/code/temp/59b3df7b2aa14646ab8b51ad85657fd4_small.npy,11,1570
28270,20000,3d33fb05b44f48d3821b6f05cd9a2a6e.npy,/code/temp/3d33fb05b44f48d3821b6f05cd9a2a6e.npy,/code/temp/3d33fb05b44f48d3821b6f05cd9a2a6e_small.npy,319,1570
28271,20000,27d215f3a2c448b09ad0b4ceb552922b.npy,/code/temp/27d215f3a2c448b09ad0b4ceb552922b.npy,/code/temp/27d215f3a2c448b09ad0b4ceb552922b_small.npy,11,1570
28273,50000,1bfe915771b146fa802488b624c87fa4.npy,/code/temp/1bfe915771b146fa802488b624c87fa4.npy,/code/temp/1bfe915771b146fa802488b624c87fa4_small.npy,18,1570
28274,50000,0eaf0297de2441f0aa3a023b6720d39c.npy,/code/temp/0eaf0297de2441f0aa3a023b6720d39c.npy,/code/temp/0eaf0297de2441f0aa3a023b6720d39c_small.npy,319,1570
28275,20000,b498dc39371548a5ad508646ffd4d738.npy,/code/temp/b498dc39371548a5ad508646ffd4d738.npy,/code/temp/b498dc39371548a5ad508646ffd4d738_small.npy,320,1570
28276,20000,4e70f46c0cd84a9da0743bb8285560b4.npy,/code/temp/4e70f46c0cd84a9da0743bb8285560b4.npy,/code/temp/4e70f46c0cd84a9da0743bb8285560b4_small.npy,18,1570
28277,50000,27b6310db22346f49656c37d795192d3.npy,/code/temp/27b6310db22346f49656c37d795192d3.npy,/code/temp/27b6310db22346f49656c37d795192d3_small.npy,163,1570
28280,50000,cd6862714e254a9580626f5a6f257110.npy,/code/temp/cd6862714e254a9580626f5a6f257110.npy,/code/temp/cd6862714e254a9580626f5a6f257110_small.npy,320,1570
28281,50000,b367ac0354a746c08af9d9453c83a3c0.npy,/code/temp/b367ac0354a746c08af9d9453c83a3c0.npy,/code/temp/b367ac0354a746c08af9d9453c83a3c0_small.npy,165,1570
28282,20000,b35124058170445fa37b769b0f33460d.npy,/code/temp/b35124058170445fa37b769b0f33460d.npy,/code/temp/b35124058170445fa37b769b0f33460d_small.npy,163,1570
28285,50000,5a102c2a69a44f61b0f5e37044476593.npy,/code/temp/5a102c2a69a44f61b0f5e37044476593.npy,/code/temp/5a102c2a69a44f61b0f5e37044476593_small.npy,460,1570
28287,50000,e816e85c16af4268825f4b0ee03e8c30.npy,/code/temp/e816e85c16af4268825f4b0ee03e8c30.npy,/code/temp/e816e85c16af4268825f4b0ee03e8c30_small.npy,461,1570
28291,50000,fc9ff66c61084c46b6b5de07727e298e.npy,/code/temp/fc9ff66c61084c46b6b5de07727e298e.npy,/code/temp/fc9ff66c61084c46b6b5de07727e298e_small.npy,462,1570
28294,50000,80b556d05911405294bb82f3ffb26e15.npy,/code/temp/80b556d05911405294bb82f3ffb26e15.npy,/code/temp/80b556d05911405294bb82f3ffb26e15_small.npy,466,1570
28296,50000,13c63913ace9425aa1363499aff69240.npy,/code/temp/13c63913ace9425aa1363499aff69240.npy,/code/temp/13c63913ace9425aa1363499aff69240_small.npy,467,1570
28304,20000,79851de92d574e5584233fef7324caf9.npy,/code/temp/79851de92d574e5584233fef7324caf9.npy,/code/temp/79851de92d574e5584233fef7324caf9_small.npy,165,1570
28305,20000,e3ab812767b144c8825013944187364a.npy,/code/temp/e3ab812767b144c8825013944187364a.npy,/code/temp/e3ab812767b144c8825013944187364a_small.npy,460,1570
28306,20000,5f07f615f3e24640b2aa0fc3b5f29d66.npy,/code/temp/5f07f615f3e24640b2aa0fc3b5f29d66.npy,/code/temp/5f07f615f3e24640b2aa0fc3b5f29d66_small.npy,461,1570
28307,20000,e30dce2ecc984dfc9fe31e80fe7f4fea.npy,/code/temp/e30dce2ecc984dfc9fe31e80fe7f4fea.npy,/code/temp/e30dce2ecc984dfc9fe31e80fe7f4fea_small.npy,462,1570
28310,20000,ae07929346bf469886d7c04310d11ee5.npy,/code/temp/ae07929346bf469886d7c04310d11ee5.npy,/code/temp/ae07929346bf469886d7c04310d11ee5_small.npy,466,1570
28312,100000,78d30e6efbfe4f1793f4cfff897a3da6.npy,/code/temp/78d30e6efbfe4f1793f4cfff897a3da6.npy,/code/temp/78d30e6efbfe4f1793f4cfff897a3da6_small.npy,319,1570
28313,20000,e8732e4c2e2149c787d23c716a95cdef.npy,/code/temp/e8732e4c2e2149c787d23c716a95cdef.npy,/code/temp/e8732e4c2e2149c787d23c716a95cdef_small.npy,467,1570
28314,100000,631d8823146d4ca8a0f1c8919ced19df.npy,/code/temp/631d8823146d4ca8a0f1c8919ced19df.npy,/code/temp/631d8823146d4ca8a0f1c8919ced19df_small.npy,320,1570
28315,100000,2c340b9072d24ed798ac3dcc0ff6c96d.npy,/code/temp/2c340b9072d24ed798ac3dcc0ff6c96d.npy,/code/temp/2c340b9072d24ed798ac3dcc0ff6c96d_small.npy,10,1570
28316,100000,ff50b849e6464fa2be8ad498766caf51.npy,/code/temp/ff50b849e6464fa2be8ad498766caf51.npy,/code/temp/ff50b849e6464fa2be8ad498766caf51_small.npy,11,1570
28317,100000,3584178e583e48d39958456a00dfec7c.npy,/code/temp/3584178e583e48d39958456a00dfec7c.npy,/code/temp/3584178e583e48d39958456a00dfec7c_small.npy,18,1570
28318,100000,885dfefdac6e4396af3277167282411a.npy,/code/temp/885dfefdac6e4396af3277167282411a.npy,/code/temp/885dfefdac6e4396af3277167282411a_small.npy,163,1570
28320,100000,e3485a1b36a44d5d99fb55ae0d909495.npy,/code/temp/e3485a1b36a44d5d99fb55ae0d909495.npy,/code/temp/e3485a1b36a44d5d99fb55ae0d909495_small.npy,165,1570
28323,100000,c63f9b622fdf45119da3dd19ff54fc19.npy,/code/temp/c63f9b622fdf45119da3dd19ff54fc19.npy,/code/temp/c63f9b622fdf45119da3dd19ff54fc19_small.npy,460,1570
28324,100000,48ac133fb6b54a438bc9262191f20b24.npy,/code/temp/48ac133fb6b54a438bc9262191f20b24.npy,/code/temp/48ac133fb6b54a438bc9262191f20b24_small.npy,461,1570
28326,100000,c3d3b55309be4cefa19dd441e042edc0.npy,/code/temp/c3d3b55309be4cefa19dd441e042edc0.npy,/code/temp/c3d3b55309be4cefa19dd441e042edc0_small.npy,462,1570
28329,100000,8e994900a38e460a91bfdd39486a36a1.npy,/code/temp/8e994900a38e460a91bfdd39486a36a1.npy,/code/temp/8e994900a38e460a91bfdd39486a36a1_small.npy,466,1570
28330,100000,b59686062734489b91bcc31fa3c21eb7.npy,/code/temp/b59686062734489b91bcc31fa3c21eb7.npy,/code/temp/b59686062734489b91bcc31fa3c21eb7_small.npy,467,1570
31209,50000,512e2556813742598ce2c3c00aec8f2d.npy,/code/temp/512e2556813742598ce2c3c00aec8f2d.npy,/code/temp/512e2556813742598ce2c3c00aec8f2d_small.npy,571,1570
31210,20000,eac41fb245924d34bf87361d4d6328e0.npy,/code/temp/eac41fb245924d34bf87361d4d6328e0.npy,/code/temp/eac41fb245924d34bf87361d4d6328e0_small.npy,571,1570
31214,100000,a5a6b2f5e44c4d538a1d70d2f5dcd2cc.npy,/code/temp/a5a6b2f5e44c4d538a1d70d2f5dcd2cc.npy,/code/temp/a5a6b2f5e44c4d538a1d70d2f5dcd2cc_small.npy,571,1570
31250,50000,097070ee1a82440390d7384b85d9c86d.npy,/code/temp/097070ee1a82440390d7384b85d9c86d.npy,/code/temp/097070ee1a82440390d7384b85d9c86d_small.npy,573,1570
31257,20000,449f8850b2a94d179915492a45ad975d.npy,/code/temp/449f8850b2a94d179915492a45ad975d.npy,/code/temp/449f8850b2a94d179915492a45ad975d_small.npy,573,1570
31260,100000,e95a187b848f4750af0ad39141f152cb.npy,/code/temp/e95a187b848f4750af0ad39141f152cb.npy,/code/temp/e95a187b848f4750af0ad39141f152cb_small.npy,573,1570
28325,50000,4e1dcc0cd122429d81772b2b220e5b82.npy,/code/temp/4e1dcc0cd122429d81772b2b220e5b82.npy,/code/temp/4e1dcc0cd122429d81772b2b220e5b82_small.npy,319,1571
28327,50000,3098862f4277491cbb561aeb3b24096b.npy,/code/temp/3098862f4277491cbb561aeb3b24096b.npy,/code/temp/3098862f4277491cbb561aeb3b24096b_small.npy,320,1571
28328,50000,083002a710914544bbc3d911cc7dbad4.npy,/code/temp/083002a710914544bbc3d911cc7dbad4.npy,/code/temp/083002a710914544bbc3d911cc7dbad4_small.npy,10,1571
28332,50000,ff60e9d1c89e4b4b801489ca46342dbc.npy,/code/temp/ff60e9d1c89e4b4b801489ca46342dbc.npy,/code/temp/ff60e9d1c89e4b4b801489ca46342dbc_small.npy,11,1571
28334,50000,c721ddcaf85242309647cc34ca3d2492.npy,/code/temp/c721ddcaf85242309647cc34ca3d2492.npy,/code/temp/c721ddcaf85242309647cc34ca3d2492_small.npy,18,1571
28336,50000,12b366e5119241c3810c9e46789ebd5f.npy,/code/temp/12b366e5119241c3810c9e46789ebd5f.npy,/code/temp/12b366e5119241c3810c9e46789ebd5f_small.npy,163,1571
28337,100000,0133d8b81a6e4788989790a2c19c9e5a.npy,/code/temp/0133d8b81a6e4788989790a2c19c9e5a.npy,/code/temp/0133d8b81a6e4788989790a2c19c9e5a_small.npy,319,1571
28338,100000,b398132fb3b44f6d8421d074644eaaad.npy,/code/temp/b398132fb3b44f6d8421d074644eaaad.npy,/code/temp/b398132fb3b44f6d8421d074644eaaad_small.npy,320,1571
28339,50000,8d288d9939044d66b1043dce2d5eec5c.npy,/code/temp/8d288d9939044d66b1043dce2d5eec5c.npy,/code/temp/8d288d9939044d66b1043dce2d5eec5c_small.npy,165,1571
